,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
231,231,072-16-000004,17-Feb-2016,15-Sep-2016,Providing  Sanitation Maintenance in Ward No 72 of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,G. Mahendra (Sri Manojava Enterprises),8971497979,,Second and Final,000148,01-Apr-2016,000169,15-Sep-2016,000262,16-Sep-2016,008877,04-Jan-2018,000354 / 05-Jan-2018 in RTGS,161136,One Lakh Sixty One Thousand One Hundred Thirty Six,11862,Eleven Thousand Eight Hundred Sixty Two,149274,One Lakh Fourty Nine Thousand Two Hundred Seventy Four
232,232,072-16-000026,01-Apr-2016,14-Jun-2016,Providing Water Supply through Tractor and Tanker at Southern  Side of ward Limits in ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,KRIDL,9845235505,,First and Final,000265,01-Apr-2016,000141,31-Aug-2016,000266,16-Sep-2016,005131,29-Aug-2017,000199 / 29-Aug-2017 in RTGS,2498882,Twenty Four Lakh Ninety Eight Thousand Eight Hundred Eighty Two,202421,Two Lakh Two Thousand Four Hundred Twenty One,2296461,Twenty Two Lakh Ninety Six Thousand Four Hundred Sixty One
233,233,072-16-000027,04-Apr-2016,06-Sep-2016,Providingof PVC Pipe line at Ward Limits  in ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,KRIDL,9845235505,,First and Final,000264,01-Apr-2016,000168,15-Sep-2016,000264,16-Sep-2016,005109,28-Aug-2017,000199 / 29-Aug-2017 in RTGS,2499198,Twenty Four Lakh Ninety Nine Thousand One Hundred Ninety Eight,202443,Two Lakh Two Thousand Four Hundred Fourty Three,2296755,Twenty Two Lakh Ninety Six Thousand Seven Hundred Fifty Five
234,234,072-16-000028,04-Apr-2016,06-Sep-2016,Drilling borewells and Providing Electrification and other Accessories to Borewells   in ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,KRIDL,9845235505,,First and Final,000263,01-Apr-2016,000166,15-Sep-2016,000263,16-Sep-2016,005098,28-Aug-2017,000199 / 29-Aug-2017 in RTGS,2492861,Twenty Four Lakh Ninety Two Thousand Eight Hundred Sixty One,201993,Two Lakh One Thousand Nine Hundred Ninety Three,2290868,Twenty Two Lakh Ninety  Thousand Eight Hundred Sixty Eight
235,235,072-16-000006,05-Feb-2016,05-Aug-2016,Water Supply Maintenance Vigneshwara nagara Muneshwara nagara Maruthinagara and herohalli of  Ward No 72 Herohalli of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works, SUSHMA ENGINEERING WORKS,9845235505,,Second and Final,000117,01-Apr-2016,000146,31-Aug-2016,000234,31-Aug-2016,004612,08-Aug-2017,000177 / 10-Aug-2017 in RTGS,718167,Seven Lakh Eighteen Thousand One Hundred Sixty Seven,54333,Fifty Four Thousand Three Hundred Thirty Three,663834,Six Lakh Sixty Three Thousand Eight Hundred Thirty Four
236,236,072-16-000025,01-Apr-2016,14-Jun-2016,Providing Water Supply through Tractor and Tanker at Northern Side of ward Limits in ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,KRIDL,9845235505,,First and Final,000266,01-Apr-2016,000143,31-Aug-2016,000242,31-Aug-2016,005132,29-Aug-2017,000199 / 29-Aug-2017 in RTGS,2498882,Twenty Four Lakh Ninety Eight Thousand Eight Hundred Eighty Two,202421,Two Lakh Two Thousand Four Hundred Twenty One,2296461,Twenty Two Lakh Ninety Six Thousand Four Hundred Sixty One
237,237,072-12-000137,22-Jan-2015,06-Jun-2016,Construction of Samudaya Bhavana at Gidadakonenahalli in Ward No 72 Herohalli in RRN Zone,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Nirmithi Kendra,8022128251,,Running,000104,01-Apr-2016,000007,06-Jun-2016,000019,22-Jul-2016,003422,22-Jun-2017,000124 / 30-Jun-2017 in RTGS,5029446,Fifty  Lakh Twenty Nine Thousand Four Hundred Fourty Six,382286,Three Lakh Eighty Two Thousand Two Hundred Eighty Six,4647160,Fourty Six Lakh Fourty Seven Thousand One Hundred Sixty 
238,238,072-16-000004,17-Feb-2016,06-Jul-2016,Providing  Sanitation Maintenance in Ward No 72 of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,G. Mahendra (Sri Manojava Enterprises),8971497979,,Running,000148,01-Apr-2016,000091,06-Jul-2016,000120,06-Jul-2016,003601,29-Jun-2017,000128 / 30-Jun-2017 in RTGS,1296715,Twelve Lakh Ninety Six Thousand Seven Hundred Fifteen,95037,Ninety Five Thousand Thirty Seven,1201678,Twelve Lakh One Thousand Six Hundred Seventy Eight
239,239,072-16-000017,02-Mar-2016,30-Apr-2016,Providing Water Supply by Tractor and Tankers  in Vigneshwaranagar Muneshwaranagar Maruthinagar and Nagarahole Nagar  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1802 Water Supply New Areas,S.T. Prakash Gowda,9902961735,,First and Final,000226,01-Apr-2016,000082,10-Jun-2016,000131,06-Jul-2016,002700,06-Jun-2017,000092 / 09-Jun-2017 in RTGS,2524646,Twenty Five Lakh Twenty Four Thousand Six Hundred Fourty Six,154003,One Lakh Fifty Four Thousand Three,2370643,Twenty Three Lakh Seventy  Thousand Six Hundred Fourty Three
240,240,072-16-000018,02-Mar-2016,18-Apr-2016,Providing Water Supply by Tractor and Tankers at Bydrahalli Kempegowdanagar and Bilekallu area  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S.T. Prakash Gowda,9902961735,,First and Final,000225,01-Apr-2016,000084,10-Jun-2016,000132,06-Jul-2016,003635,30-Jun-2017,000128 / 30-Jun-2017 in RTGS,1413665,Fourteen Lakh Thirteen Thousand Six Hundred Sixty Five,86235,Eighty Six Thousand Two Hundred Thirty Five,1327430,Thirteen Lakh Twenty Seven Thousand Four Hundred Thirty 
241,241,072-14-000004,10-Feb-2014,26-Mar-2016,Providing Improvement and Developments to KEB road and Cross  Roads In Anjananagara  ward no 72 Herohalli,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P2434 Development works for Bangalore City,Karnataka Rural Infrastructure Development Ltd,8904904737,,First and Final,100096,01-Apr-2016,000006,18-May-2016,000006,19-May-2016,009173,24-Jan-2018,000372 / 01-Feb-2018 in RTGS,971571,Nine Lakh Seventy One Thousand Five Hundred Seventy One,132480,One Lakh Thirty Two Thousand Four Hundred Eighty ,839091,Eight Lakh Thirty Nine Thousand Ninety One
242,242,072-16-000006,04-Feb-2016,11-Apr-2016,Water Supply Maintenance Vigneshwara nagara Muneshwara nagara Maruthinagara and herohalli of  Ward No 72 Herohalli of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works, SUSHMA ENGINEERING WORKS,9845235505,,Running,000117,01-Apr-2016,000004,12-Apr-2016,000009,21-Apr-2016,004439,08-Aug-2016,000100 / 17-Aug-2016 in RTGS,747516,Seven Lakh Fourty Seven Thousand Five Hundred Sixteen,53074,Fifty Three Thousand Seventy Four,694442,Six Lakh Ninety Four Thousand Four Hundred Fourty Two
243,243,072-12-000102,09-Feb-2015,23-Nov-2015,Providing  Asphalting to Main road and cross road at Western side of  Bilekallu Colony  in Herohalli Ward No 72,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Madumitha Contruction,9845068477,,First and Final,000052,01-Apr-2016,100192,28-Jan-2016,000324,24-Feb-2016,005542,04-Oct-2016,000160 / 27-Dec-2016 in RTGS,2662342,Twenty Six Lakh Sixty Two Thousand Three Hundred Fourty Two,200554,Two Lakh Five Hundred Fifty Four,2461788,Twenty Four Lakh Sixty One Thousand Seven Hundred Eighty Eight
244,244,072-12-000137,22-Jan-2015,28-Oct-2015,Construction of Samudaya Bhavana at Gidadakonenahalli in Ward No 72 Herohalli in RRN Zone,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Nirmithi Kendra,8022128251,,Running,000104,01-Apr-2016,000132,28-Oct-2015,000243,30-Nov-2015,006320,16-Mar-2016,000005 / 07-Apr-2016 in RTGS,3574828,Thirty Five Lakh Seventy Four Thousand Eight Hundred Twenty Eight,310553,Three Lakh Ten Thousand Five Hundred Fifty Three,3264275,Thirty Two Lakh Sixty Four Thousand Two Hundred Seventy Five
245,245,072-13-000072,14-May-2014,12-Nov-2014,Providing DI pipeline in herohalli colony(western side) in herohalli ward no 72,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Mahendra Engineering Works,8971497979,,First and Final,100006,01-Apr-2016,100136,01-Sep-2015,000136,01-Sep-2015,003401,22-Jun-2017,000124 / 30-Jun-2017 in RTGS,1798148,Seventeen Lakh Ninety Eight Thousand One Hundred Fourty Eight,112186,One Lakh Twelve Thousand One Hundred Eighty Six,1685962,Sixteen Lakh Eighty Five Thousand Nine Hundred Sixty Two
246,246,072-14-000083,14-May-2014,20-Dec-2014,Repairs and Providing Granite Benches to Herohalli Area Parks in ward no 72,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P0088 Maintenance and Management of Parks on Contract,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000004,01-Apr-2016,000155,22-Dec-2014,000480,22-Dec-2014,005424,26-Sep-2016,000147 / 25-Nov-2016 in RTGS,986082,Nine Lakh Eighty Six Thousand Eighty Two,69026,Sixty Nine Thousand Twenty Six,917056,Nine Lakh Seventeen Thousand Fifty Six
247,247,072-14-000084,14-May-2014,20-Dec-2014,Providing pathway other Developments and Borewell to Syndicate Bank Lake Parks in ward no 72,072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P0088 Maintenance and Management of Parks on Contract,Karnataka Rural Infrastructure Development Ltd,8904904737,,Running,000005,01-Apr-2016,000154,22-Dec-2014,000479,22-Dec-2014,005426,26-Sep-2016,000147 / 25-Nov-2016 in RTGS,1496146,Fourteen Lakh Ninety Six Thousand One Hundred Fourty Six,104730,One Lakh Four Thousand Seven Hundred Thirty ,1391416,Thirteen Lakh Ninety One Thousand Four Hundred Sixteen
248,248,072-16-000053,30-Mar-2018,31-May-2018,Providing Underground Drainage System (Missing Bits) at Herohalli ward Limits in ward no 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,"Executive Engineer, KRIDL",9845235505,,First and Final,000262,30-Mar-2016,000116,09-Aug-2018,000291,31-Aug-2018,000394,28-May-2020,000060 / 03-Jun-2020 in RTGS,4998996,Fourty Nine Lakh Ninety Eight Thousand Nine Hundred Ninety Six,461829,Four Lakh Sixty One Thousand Eight Hundred Twenty Nine,4537167,Fourty Five Lakh Thirty Seven Thousand One Hundred Sixty Seven
249,249,072-16-000054,30-Mar-2016,31-May-2018,"Construction of Concrete Roads and Providing nCovering Slabs at Anjananagara ,Bydrahalli and Herohalli ward Limits  in ward no 72 of Herohalli Sub Division",072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P2415 Reserve fund for TandF Committee,"Executive Engineer, KRIDL",9845235505,,First and Final,000261,30-Mar-2016,000117,09-Aug-2018,000292,31-Aug-2018,000395,28-May-2020,000060 / 03-Jun-2020 in RTGS,4998134,Fourty Nine Lakh Ninety Eight Thousand One Hundred Thirty Four,511822,Five Lakh Eleven Thousand Eight Hundred Twenty Two,4486312,Fourty Four Lakh Eighty Six Thousand Three Hundred Twelve
250,250,072-16-000056,30-Mar-2016,31-May-2018,Improvements of Underground drainage system at Gidada konenahalli of ward.72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P0190 Works sanctioned by Hon Mayor,Executive Engineer KRIDL,9845235505,,First and Final,00/259,30-Mar-2016,000118,09-Aug-2018,000293,31-Aug-2018,000396,28-May-2020,000060 / 03-Jun-2020 in RTGS,4996873,Fourty Nine Lakh Ninety Six Thousand Eight Hundred Seventy Three,461655,Four Lakh Sixty One Thousand Six Hundred Fifty Five,4535218,Fourty Five Lakh Thirty Five Thousand Two Hundred Eighteen
251,251,072-16-000016,09-Mar-2016,24-Aug-2016, Providing of PVC Pipeline   in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Sushma Engineering Works,9845235505,,First and Final,000231,04-Mar-2016,000144,31-Aug-2016,000233,31-Aug-2016,004609,08-Aug-2017,000177 / 10-Aug-2017 in RTGS,1241681,Twelve Lakh Fourty One Thousand Six Hundred Eighty One,89243,Eighty Nine Thousand Two Hundred Fourty Three,1152438,Eleven Lakh Fifty Two Thousand Four Hundred Thirty Eight
252,252,072-16-000010,05-Mar-2016,25-Jun-2016,Silt and Removal of Debries at  Herohalli Syndicate bank Layout and Anjana nagar   in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Y.H. Mahesh,9980669993,,First and Final,/00234,04-Mar-2016,/00095,06-Jul-2016,/00154,15-Jul-2016,,           ,Under Process in Executive Engineer,472760,Four Lakh Seventy Two Thousand Seven Hundred Sixty ,29109,Twenty Nine Thousand One Hundred Nine,443651,Four Lakh Fourty Three Thousand Six Hundred Fifty One
253,253,072-16-000010,05-Mar-2016,25-Jun-2016,Silt and Removal of Debries at  Herohalli Syndicate bank Layout and Anjana nagar   in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Y.H. Mahesh,9739129316,,First and Final,000234,04-Mar-2016,000095,06-Jul-2016,000154,15-Jul-2016,010990,28-Mar-2018,000009 / 10-Apr-2018 in RTGS,472760,Four Lakh Seventy Two Thousand Seven Hundred Sixty ,29109,Twenty Nine Thousand One Hundred Nine,443651,Four Lakh Fourty Three Thousand Six Hundred Fifty One
254,254,072-16-000005,05-Mar-2016,12-Apr-2016,Providing  of PVC Pipeline Maintenance  in Ward No 72 of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SUSHMA ENGINEERING WORKS,9845007498,,First and Final,000232,04-Mar-2016,000002,12-Apr-2016,000011,21-Apr-2016,004468,09-Aug-2016,000100 / 17-Aug-2016 in RTGS,723084,Seven Lakh Twenty Three Thousand Eighty Four,51609,Fifty One Thousand Six Hundred Nine,671475,Six Lakh Seventy One Thousand Four Hundred Seventy Five
255,255,072-16-000011,02-Mar-2016,06-Jun-2016,Silt and Removal of Debries at  Thunganagar Bydrahalli and Kempegowdanagar  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Ramaswamy H.M,9902961735,,First and Final,000229,02-Mar-2016,000083,10-Jun-2016,000179,30-Jul-2016,006073,01-Oct-2018,000231 / 12-Oct-2018 in RTGS,497995,Four Lakh Ninety Seven Thousand Nine Hundred Ninety Five,30898,Thirty  Thousand Eight Hundred Ninety Eight,467097,Four Lakh Sixty Seven Thousand Ninety Seven
256,256,072-16-000012,01-Mar-2016,13-Jun-2016,Providing and Repairs of sign Boards in herohalli Ward Limits  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S.T.Prakash Gowda,9902961735,,First and Final,000228,01-Mar-2016,000085,16-Jun-2016,000228,31-Aug-2016,002615,18-Jun-2018,000099 / 23-Jun-2018 in RTGS,394959,Three Lakh Ninety Four Thousand Nine Hundred Fifty Nine,24093,Twenty Four Thousand Ninety Three,370866,Three Lakh Seventy  Thousand Eight Hundred Sixty Six
257,257,072-16-000013,01-Mar-2016,12-May-2016,Providing Culverts in Herohalli  Ward Limits  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,"Prakash Gowda, ",9902961735,,First and Final,000227,01-Mar-2016,000059,25-May-2016,000073,30-May-2016,009994,02-Mar-2018,000416 / 08-Mar-2018 in RTGS,453303,Four Lakh Fifty Three Thousand Three Hundred Three,31516,Thirty One Thousand Five Hundred Sixteen,421787,Four Lakh Twenty One Thousand Seven Hundred Eighty Seven
258,258,072-16-000009,25-Feb-2016,06-Jun-2016,Silt and Removal of Debries at  Vigneshwaranagar Muneshwaranagar and Maruthinagar  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,B.Siddegowda,9731449749,,First and Final,000215,24-Feb-2016,000086,06-Jun-2016,000178,30-Jul-2016,005904,29-Mar-2021,000002 / 08-Apr-2021 in RTGS,497950,Four Lakh Ninety Seven Thousand Nine Hundred Fifty ,31395,Thirty One Thousand Three Hundred Ninety Five,466555,Four Lakh Sixty Six Thousand Five Hundred Fifty Five
259,259,072-16-000008,20-Feb-2016,24-Jun-2016,Silt and Removal of Debries at Muddiyanapalya BEL Layout and Billekallu in  Ward No 72 Herohalli of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,S. Vasudevaiah,9900161348,,First and Final,000155,18-Feb-2016,000094,06-Jul-2016,000157,28-Jul-2016,003846,12-Jul-2017,000142 / 15-Jul-2017 in RTGS,448000,Four Lakh Fourty Eight Thousand ,27848,Twenty Seven Thousand Eight Hundred Fourty Eight,420152,Four Lakh Twenty  Thousand One Hundred Fifty Two
260,260,072-16-000014,05-Feb-2016,04-Apr-2016,Drilling Borewells and Providing Electrification and Laying PVC Pipeline with end connection of Borewell at Srinidhi Layout and Thunganagar  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Sushma Engineering Works,9845007498,,First and Final,000119,04-Feb-2016,000006,12-Apr-2016,000008,21-Apr-2016,004443,08-Aug-2016,000100 / 17-Aug-2016 in RTGS,1752170,Seventeen Lakh Fifty Two Thousand One Hundred Seventy ,124882,One Lakh Twenty Four Thousand Eight Hundred Eighty Two,1627288,Sixteen Lakh Twenty Seven Thousand Two Hundred Eighty Eight
261,261,072-16-000015,05-Feb-2016,04-Apr-2016,Drilling Borewells and Providing Electrification and Laying PVC Pipeline with end connection of Borewell at  Maruthi Nagar and Muneshwara Nagara  in  Ward No 72  of  Herohalli sub division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Sushma Engineering Works,9845007498,,First and Final,000120,04-Feb-2016,000005,12-Apr-2016,000016,21-Apr-2016,004442,08-Aug-2016,000100 / 17-Aug-2016 in RTGS,1765992,Seventeen Lakh Sixty Five Thousand Nine Hundred Ninety Two,125386,One Lakh Twenty Five Thousand Three Hundred Eighty Six,1640606,Sixteen Lakh Fourty  Thousand Six Hundred Six
262,262,072-15-000052,16-Apr-2015,11-Jun-2015,Drilling Of Borewells and  Providing Electrification at  BTS Layout 2nd Cross  and Anjananagar Boodi Gundi   Deed End  Road  in Ward Limits  in Ward No:-72 of Herohalli Sub-Division.,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),"The Technical Manager, Kridl",9845235505,,First and Final,000034,10-Dec-2015,000148,31-Oct-2015,000248,24-Nov-2015,006689,30-Mar-2016,000010 / 26-Apr-2016 in RTGS,1135251,Eleven Lakh Thirty Five Thousand Two Hundred Fifty One,92102,Ninety Two Thousand One Hundred Two,1043149,Ten Lakh Fourty Three Thousand One Hundred Fourty Nine
